implementation,checkpoint,support_low,support_high,source_file,gt,pred,threshold
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-20.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-129-5-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-65-34-5-15-20-89.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,0,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,0,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-14-48-89-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-77-15-50-20-89-26-57.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,0,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,0,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0695,0.0886,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0695-0.0886-target-78-15-20-89-26.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,0,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,0,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-12-20-87.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,0,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,0,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,1,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
baseline,adult_model,0.0886,0.1129,models-ckpt\sup-wise\adult_model-noise-0.50-support-0.0886-0.1129-target-0-129-13-15-20-54.pkl,1,0,5.0
